domain,executor,solver,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,omp,BiCGStab,none,0,8,8,0.181249,1
GKO,omp,BiCGStab,none,0,8,8,0.185832,1
GKO,omp,BiCGStab,none,0,8,8,0.180924,1
GKO,omp,BiCGStab,none,0,8,8,0.177123,1
GKO,omp,BiCGStab,none,0,8,8,0.182281,1
GKO,omp,BiCGStab,none,0,8,8,0.181267,1
GKO,omp,BiCGStab,none,0,8,8,0.178905,1
GKO,omp,BiCGStab,none,0,8,8,0.181092,1
GKO,omp,BiCGStab,none,0,8,8,0.180253,1
GKO,omp,BiCGStab,none,0,8,8,0.185866,1
GKO,omp,BiCGStab,none,0,8,8,0.18084,1
GKO,omp,BiCGStab,none,0,8,8,0.185731,1
GKO,omp,BiCGStab,none,0,8,8,0.179076,1
GKO,omp,BiCGStab,none,0,8,8,0.179378,1
GKO,omp,BiCGStab,none,0,8,8,0.178481,1
GKO,omp,BiCGStab,none,0,8,8,0.187955,1
GKO,omp,BiCGStab,none,0,8,8,0.183011,1
GKO,omp,BiCGStab,none,0,8,8,0.177091,1
GKO,omp,BiCGStab,none,0,8,8,0.177073,1
GKO,omp,BiCGStab,none,0,8,8,0.173961,1
GKO,omp,BiCGStab,none,0,8,8,0.182322,1
GKO,omp,BiCGStab,none,0,8,8,0.18568,1
GKO,omp,BiCGStab,none,0,8,8,0.194682,1
GKO,omp,BiCGStab,none,0,8,8,0.183906,1
GKO,omp,BiCGStab,none,0,8,8,0.186839,1
GKO,omp,BiCGStab,none,0,8,8,0.183569,1
GKO,omp,BiCGStab,none,0,8,8,0.182514,1
GKO,omp,BiCGStab,none,0,8,8,0.183788,1
GKO,omp,BiCGStab,none,0,8,8,0.180652,1
GKO,omp,BiCGStab,none,0,8,8,0.176915,1
GKO,omp,BiCGStab,none,0,8,8,0.189418,1
GKO,omp,BiCGStab,none,0,8,8,0.185305,1
GKO,omp,BiCGStab,none,0,8,8,0.187233,1
GKO,omp,BiCGStab,none,0,8,8,0.18325,1
GKO,omp,BiCGStab,none,0,8,8,0.180416,1
GKO,omp,BiCGStab,none,0,8,8,0.187189,1
GKO,omp,BiCGStab,none,0,8,8,0.182258,1
GKO,omp,BiCGStab,none,0,8,8,0.180132,1
GKO,omp,BiCGStab,none,0,8,8,0.180938,1
GKO,omp,BiCGStab,none,0,8,8,0.177763,1
GKO,omp,BiCGStab,none,0,8,8,0.187349,1
GKO,omp,BiCGStab,none,0,8,8,0.183655,1
GKO,omp,BiCGStab,none,0,8,8,0.185073,1
GKO,omp,BiCGStab,none,0,8,8,0.182127,1
GKO,omp,BiCGStab,none,0,8,8,0.176641,1
GKO,omp,BiCGStab,none,0,8,8,0.178882,1
GKO,omp,BiCGStab,none,0,8,8,0.188261,1
GKO,omp,BiCGStab,none,0,8,8,0.185862,1
GKO,omp,BiCGStab,none,0,8,8,0.178335,1
GKO,omp,BiCGStab,none,0,8,8,0.179547,1
GKO,omp,BiCGStab,none,0,8,8,0.18016,1
GKO,omp,BiCGStab,none,0,8,8,0.187166,1
GKO,omp,BiCGStab,none,0,8,8,0.187025,1
GKO,omp,BiCGStab,none,0,8,8,0.185821,1
GKO,omp,BiCGStab,none,0,8,8,0.186946,1
GKO,omp,BiCGStab,none,0,8,8,0.18707,1
GKO,omp,BiCGStab,none,0,8,8,0.188612,1
GKO,omp,BiCGStab,none,0,8,8,0.179938,1
GKO,omp,BiCGStab,none,0,8,8,0.182043,1
GKO,omp,BiCGStab,none,0,8,8,0.186197,1
GKO,omp,BiCGStab,none,0,8,8,0.182842,1
GKO,omp,BiCGStab,none,0,8,8,0.179525,1
GKO,omp,BiCGStab,none,0,8,8,0.187053,1
GKO,omp,BiCGStab,none,0,8,8,0.184885,1
GKO,omp,BiCGStab,none,0,8,8,0.185538,1
GKO,omp,BiCGStab,none,0,8,8,0.185169,1
GKO,omp,BiCGStab,none,0,8,8,0.180302,1
GKO,omp,BiCGStab,none,0,8,8,0.185699,1
GKO,omp,BiCGStab,none,0,8,8,0.180205,1
GKO,omp,BiCGStab,none,0,8,8,0.18183,1
GKO,omp,BiCGStab,none,0,8,8,0.183379,1
GKO,omp,BiCGStab,none,0,8,8,0.181723,1
GKO,omp,BiCGStab,none,0,8,8,0.187887,1
GKO,omp,BiCGStab,none,0,8,8,0.182556,1
GKO,omp,BiCGStab,none,0,8,8,0.184491,1
GKO,omp,BiCGStab,none,0,8,8,0.181067,1
GKO,omp,BiCGStab,none,0,8,8,0.180125,1
GKO,omp,BiCGStab,none,0,8,8,0.179212,1
GKO,omp,BiCGStab,none,0,8,8,0.184553,1
GKO,omp,BiCGStab,none,0,8,8,0.182097,1
GKO,omp,BiCGStab,none,0,8,8,0.178227,1
GKO,omp,BiCGStab,none,0,8,8,0.181895,1
GKO,omp,BiCGStab,none,0,8,8,0.179063,1
GKO,omp,BiCGStab,none,0,8,8,0.190365,1
GKO,omp,BiCGStab,none,0,8,8,0.18989,1
GKO,omp,BiCGStab,none,0,8,8,0.182045,1
GKO,omp,BiCGStab,none,0,8,8,0.188297,1
GKO,omp,BiCGStab,none,0,8,8,0.186148,1
GKO,omp,BiCGStab,none,0,8,8,0.186682,1
GKO,omp,BiCGStab,none,0,8,8,0.181129,1
GKO,omp,BiCGStab,none,0,8,8,0.179144,1
GKO,omp,BiCGStab,none,0,8,8,0.188434,1
GKO,omp,BiCGStab,none,0,8,8,0.180843,1
GKO,omp,BiCGStab,none,0,8,8,0.17729,1
GKO,omp,BiCGStab,none,0,8,8,0.187363,1
GKO,omp,BiCGStab,none,0,8,8,0.182694,1
GKO,omp,BiCGStab,none,0,8,8,0.188901,1
GKO,omp,BiCGStab,none,0,8,8,0.180135,1
GKO,omp,BiCGStab,none,0,8,8,0.180621,1
GKO,omp,BiCGStab,none,0,8,8,0.18768,1
GKO,omp,BiCGStab,none,0,8,8,0.182176,1
GKO,omp,BiCGStab,none,0,8,8,0.181539,1
GKO,omp,BiCGStab,none,0,8,8,0.177339,1
GKO,omp,BiCGStab,none,0,8,8,0.180326,1
GKO,omp,BiCGStab,none,0,8,8,0.182881,1
GKO,omp,BiCGStab,none,0,8,8,0.179916,1
GKO,omp,BiCGStab,none,0,8,8,0.188991,1
GKO,omp,BiCGStab,none,0,8,8,0.18645,1
GKO,omp,BiCGStab,none,0,8,8,0.179873,1
GKO,omp,BiCGStab,none,0,8,8,0.182542,1
GKO,omp,BiCGStab,none,0,8,8,0.186182,1
GKO,omp,BiCGStab,none,0,8,8,0.181471,1
GKO,omp,BiCGStab,none,0,8,8,0.180182,1
GKO,omp,BiCGStab,none,0,8,8,0.17713,1
GKO,omp,BiCGStab,none,0,8,8,0.180886,1
GKO,omp,BiCGStab,none,0,8,8,0.185196,1
GKO,omp,BiCGStab,none,0,8,8,0.188025,1
GKO,omp,BiCGStab,none,0,8,8,0.17929,1
GKO,omp,BiCGStab,none,0,8,8,0.187038,1
GKO,omp,BiCGStab,none,0,8,8,0.189538,1
GKO,omp,BiCGStab,none,0,8,8,0.190436,1
GKO,omp,BiCGStab,none,0,8,8,0.18338,1
GKO,omp,BiCGStab,none,0,8,8,0.177833,1
GKO,omp,BiCGStab,none,0,8,8,0.184436,1
GKO,omp,BiCGStab,none,0,8,8,0.185441,1
GKO,omp,BiCGStab,none,0,8,8,0.180684,1
GKO,omp,BiCGStab,none,0,8,8,0.187089,1
GKO,omp,BiCGStab,none,0,8,8,0.180822,1
GKO,omp,BiCGStab,none,0,8,8,0.187461,1
GKO,omp,BiCGStab,none,0,8,8,0.181996,1
GKO,omp,BiCGStab,none,0,8,8,0.189147,1
GKO,omp,BiCGStab,none,0,8,8,0.186378,1
GKO,omp,BiCGStab,none,0,8,8,0.182731,1
GKO,omp,BiCGStab,none,0,8,8,0.181669,1
GKO,omp,BiCGStab,none,0,8,8,0.183933,1
GKO,omp,BiCGStab,none,0,8,8,0.179502,1
GKO,omp,BiCGStab,none,0,8,8,0.18574,1
GKO,omp,BiCGStab,none,0,8,8,0.180968,1
GKO,omp,BiCGStab,none,0,8,8,0.188899,1
GKO,omp,BiCGStab,none,0,8,8,0.179316,1
GKO,omp,BiCGStab,none,0,8,8,0.178221,1
GKO,omp,BiCGStab,none,0,8,8,0.183671,1
GKO,omp,BiCGStab,none,0,8,8,0.187554,1
GKO,omp,BiCGStab,none,0,8,8,0.182183,1
GKO,omp,BiCGStab,none,0,8,8,0.178366,1
GKO,omp,BiCGStab,none,0,8,8,0.178734,1
GKO,omp,BiCGStab,none,0,8,8,0.179132,1
GKO,omp,BiCGStab,none,0,8,8,0.18541,1
GKO,omp,BiCGStab,none,0,8,8,0.185599,1
GKO,omp,BiCGStab,none,0,8,8,0.182432,1
GKO,omp,BiCGStab,none,0,8,8,0.183416,1
GKO,omp,BiCGStab,none,0,8,8,0.185233,1
GKO,omp,BiCGStab,none,0,8,8,0.185712,1
GKO,omp,BiCGStab,none,0,8,8,0.180335,1
GKO,omp,BiCGStab,none,0,8,8,0.181182,1
GKO,omp,BiCGStab,none,0,8,8,0.185025,1
GKO,omp,BiCGStab,none,0,8,8,0.180149,1
GKO,omp,BiCGStab,none,0,8,8,0.178549,1
GKO,omp,BiCGStab,none,0,8,8,0.183328,1
GKO,omp,BiCGStab,none,0,8,8,0.18086,1
GKO,omp,BiCGStab,none,0,8,8,0.184464,1
GKO,omp,BiCGStab,none,0,8,8,0.181434,1
GKO,omp,BiCGStab,none,0,8,8,0.183807,1
GKO,omp,BiCGStab,none,0,8,8,0.185561,1
GKO,omp,BiCGStab,none,0,8,8,0.17878,1
GKO,omp,BiCGStab,none,0,8,16,0.208191,1
GKO,omp,BiCGStab,none,0,8,16,0.187461,1
GKO,omp,BiCGStab,none,0,8,16,0.19823,1
GKO,omp,BiCGStab,none,0,8,16,0.199253,1
GKO,omp,BiCGStab,none,0,8,16,0.206674,1
GKO,omp,BiCGStab,none,0,8,16,0.205849,1
GKO,omp,BiCGStab,none,0,8,16,0.203987,1
GKO,omp,BiCGStab,none,0,8,16,0.205104,1
GKO,omp,BiCGStab,none,0,8,16,0.203168,1
GKO,omp,BiCGStab,none,0,8,16,0.235303,1
GKO,omp,BiCGStab,none,0,8,16,0.22842,1
GKO,omp,BiCGStab,none,0,8,16,0.191992,1
GKO,omp,BiCGStab,none,0,8,16,0.208022,1
GKO,omp,BiCGStab,none,0,8,16,0.192555,1
GKO,omp,BiCGStab,none,0,8,16,0.20787,1
GKO,omp,BiCGStab,none,0,8,16,0.215756,1
GKO,omp,BiCGStab,none,0,8,16,0.201255,1
GKO,omp,BiCGStab,none,0,8,16,0.210022,1
GKO,omp,BiCGStab,none,0,8,16,0.211629,1
GKO,omp,BiCGStab,none,0,8,16,0.199316,1
GKO,omp,BiCGStab,none,0,8,16,0.194525,1
GKO,omp,BiCGStab,none,0,8,16,0.236778,1
GKO,omp,BiCGStab,none,0,8,16,0.230388,1
GKO,omp,BiCGStab,none,0,8,16,0.199852,1
GKO,omp,BiCGStab,none,0,8,16,0.227722,1
GKO,omp,BiCGStab,none,0,8,16,0.201447,1
GKO,omp,BiCGStab,none,0,8,16,0.242154,1
GKO,omp,BiCGStab,none,0,8,16,0.205964,1
GKO,omp,BiCGStab,none,0,8,16,0.202761,1
GKO,omp,BiCGStab,none,0,8,16,0.20953,1
GKO,omp,BiCGStab,none,0,8,16,0.209061,1
GKO,omp,BiCGStab,none,0,8,16,0.19768,1
GKO,omp,BiCGStab,none,0,8,16,0.204754,1
GKO,omp,BiCGStab,none,0,8,16,0.202818,1
GKO,omp,BiCGStab,none,0,8,16,0.213233,1
GKO,omp,BiCGStab,none,0,8,16,0.18982,1
GKO,omp,BiCGStab,none,0,8,16,0.209897,1
GKO,omp,BiCGStab,none,0,8,16,0.206003,1
GKO,omp,BiCGStab,none,0,8,16,0.199745,1
GKO,omp,BiCGStab,none,0,8,16,0.209499,1
GKO,omp,BiCGStab,none,0,8,16,0.210958,1
GKO,omp,BiCGStab,none,0,8,16,0.207071,1
GKO,omp,BiCGStab,none,0,8,16,0.205119,1
GKO,omp,BiCGStab,none,0,8,16,0.201123,1
GKO,omp,BiCGStab,none,0,8,16,0.198163,1
GKO,omp,BiCGStab,none,0,8,16,0.201847,1
GKO,omp,BiCGStab,none,0,8,16,0.21187,1
GKO,omp,BiCGStab,none,0,8,16,0.20739,1
GKO,omp,BiCGStab,none,0,8,16,0.209483,1
GKO,omp,BiCGStab,none,0,8,16,0.210397,1
GKO,omp,BiCGStab,none,0,8,16,0.210699,1
GKO,omp,BiCGStab,none,0,8,16,0.207385,1
GKO,omp,BiCGStab,none,0,8,16,0.192694,1
GKO,omp,BiCGStab,none,0,8,16,0.198801,1
GKO,omp,BiCGStab,none,0,8,16,0.193339,1
GKO,omp,BiCGStab,none,0,8,16,0.196747,1
GKO,omp,BiCGStab,none,0,8,16,0.207078,1
GKO,omp,BiCGStab,none,0,8,16,0.203832,1
GKO,omp,BiCGStab,none,0,8,16,0.210946,1
GKO,omp,BiCGStab,none,0,8,16,0.208421,1
GKO,omp,BiCGStab,none,0,8,16,0.2045,1
GKO,omp,BiCGStab,none,0,8,16,0.209558,1
GKO,omp,BiCGStab,none,0,8,16,0.190648,1
GKO,omp,BiCGStab,none,0,8,16,0.200022,1
GKO,omp,BiCGStab,none,0,8,16,0.199455,1
GKO,omp,BiCGStab,none,0,8,16,0.202985,1
GKO,omp,BiCGStab,none,0,8,16,0.204272,1
GKO,omp,BiCGStab,none,0,8,16,0.206425,1
GKO,omp,BiCGStab,none,0,8,16,0.214609,1
GKO,omp,BiCGStab,none,0,8,16,0.193502,1
GKO,omp,BiCGStab,none,0,8,16,0.198137,1
GKO,omp,BiCGStab,none,0,8,16,0.210907,1
GKO,omp,BiCGStab,none,0,8,16,0.238771,1
GKO,omp,BiCGStab,none,0,8,16,0.196767,1
GKO,omp,BiCGStab,none,0,8,16,0.209994,1
GKO,omp,BiCGStab,none,0,8,16,0.207255,1
GKO,omp,BiCGStab,none,0,8,16,0.196217,1
GKO,omp,BiCGStab,none,0,8,16,0.193486,1
GKO,omp,BiCGStab,none,0,8,16,0.197295,1
GKO,omp,BiCGStab,none,0,8,16,0.202683,1
GKO,omp,BiCGStab,none,0,8,16,0.196599,1
GKO,omp,BiCGStab,none,0,8,16,0.211703,1
GKO,omp,BiCGStab,none,0,8,16,0.203754,1
GKO,omp,BiCGStab,none,0,8,16,0.207737,1
GKO,omp,BiCGStab,none,0,8,16,0.205051,1
GKO,omp,BiCGStab,none,0,8,16,0.209366,1
GKO,omp,BiCGStab,none,0,8,16,0.205461,1
GKO,omp,BiCGStab,none,0,8,16,0.223133,1
GKO,omp,BiCGStab,none,0,8,16,0.200013,1
GKO,omp,BiCGStab,none,0,8,16,0.191804,1
GKO,omp,BiCGStab,none,0,8,16,0.200671,1
GKO,omp,BiCGStab,none,0,8,16,0.224021,1
GKO,omp,BiCGStab,none,0,8,16,0.202243,1
GKO,omp,BiCGStab,none,0,8,16,0.211961,1
GKO,omp,BiCGStab,none,0,8,16,0.206518,1
GKO,omp,BiCGStab,none,0,8,16,0.197994,1
GKO,omp,BiCGStab,none,0,8,16,0.200118,1
GKO,omp,BiCGStab,none,0,8,16,0.203195,1
GKO,omp,BiCGStab,none,0,8,16,0.206845,1
GKO,omp,BiCGStab,none,0,8,16,0.205741,1
GKO,omp,BiCGStab,none,0,8,16,0.208486,1
GKO,omp,BiCGStab,none,0,8,16,0.198425,1
GKO,omp,BiCGStab,none,0,8,16,0.199089,1
GKO,omp,BiCGStab,none,0,8,16,0.198714,1
GKO,omp,BiCGStab,none,0,8,16,0.199675,1
GKO,omp,BiCGStab,none,0,8,16,0.198095,1
GKO,omp,BiCGStab,none,0,8,16,0.221903,1
GKO,omp,BiCGStab,none,0,8,16,0.197827,1
GKO,omp,BiCGStab,none,0,8,16,0.193988,1
GKO,omp,BiCGStab,none,0,8,16,0.208825,1
GKO,omp,BiCGStab,none,0,8,16,0.206847,1
GKO,omp,BiCGStab,none,0,8,16,0.206225,1
GKO,omp,BiCGStab,none,0,8,16,0.209612,1
GKO,omp,BiCGStab,none,0,8,16,0.211447,1
GKO,omp,BiCGStab,none,0,8,16,0.211633,1
GKO,omp,BiCGStab,none,0,8,16,0.197247,1
GKO,omp,BiCGStab,none,0,8,16,0.198123,1
GKO,omp,BiCGStab,none,0,8,16,0.206122,1
GKO,omp,BiCGStab,none,0,8,16,0.200541,1
GKO,omp,BiCGStab,none,0,8,16,0.203742,1
GKO,omp,BiCGStab,none,0,8,16,0.208729,1
GKO,omp,BiCGStab,none,0,8,16,0.197431,1
GKO,omp,BiCGStab,none,0,8,16,0.203301,1
GKO,omp,BiCGStab,none,0,8,16,0.212733,1
GKO,omp,BiCGStab,none,0,8,16,0.201676,1
GKO,omp,BiCGStab,none,0,8,16,0.207461,1
GKO,omp,BiCGStab,none,0,8,16,0.225237,1
GKO,omp,BiCGStab,none,0,8,16,0.201785,1
GKO,omp,BiCGStab,none,0,8,16,0.207887,1
GKO,omp,BiCGStab,none,0,8,16,0.216619,1
GKO,omp,BiCGStab,none,0,8,16,0.240749,1
GKO,omp,BiCGStab,none,0,8,16,0.23315,1
GKO,omp,BiCGStab,none,0,8,16,0.24893,1
GKO,omp,BiCGStab,none,0,8,16,0.233292,1
GKO,omp,BiCGStab,none,0,8,16,0.229582,1
GKO,omp,BiCGStab,none,0,8,16,0.19215,1
GKO,omp,BiCGStab,none,0,8,16,0.231971,1
GKO,omp,BiCGStab,none,0,8,16,0.238833,1
GKO,omp,BiCGStab,none,0,8,16,0.22018,1
GKO,omp,BiCGStab,none,0,8,16,0.220646,1
GKO,omp,BiCGStab,none,0,8,16,0.195293,1
GKO,omp,BiCGStab,none,0,8,16,0.23732,1
GKO,omp,BiCGStab,none,0,8,16,0.228593,1
GKO,omp,BiCGStab,none,0,8,16,0.205365,1
GKO,omp,BiCGStab,none,0,8,16,0.23296,1
GKO,omp,BiCGStab,none,0,8,16,0.212772,1
GKO,omp,BiCGStab,none,0,8,16,0.218707,1
GKO,omp,BiCGStab,none,0,8,16,0.206223,1
GKO,omp,BiCGStab,none,0,8,16,0.228243,1
GKO,omp,BiCGStab,none,0,8,16,0.23783,1
GKO,omp,BiCGStab,none,0,8,16,0.205607,1
GKO,omp,BiCGStab,none,0,8,16,0.201136,1
GKO,omp,BiCGStab,none,0,8,16,0.210106,1
GKO,omp,BiCGStab,none,0,8,16,0.209852,1
GKO,omp,BiCGStab,none,0,8,16,0.243173,1
GKO,omp,BiCGStab,none,0,8,16,0.205179,1
GKO,omp,BiCGStab,none,0,8,16,0.194399,1
GKO,omp,BiCGStab,none,0,8,16,0.228119,1
GKO,omp,BiCGStab,none,0,8,16,0.206707,1
GKO,omp,BiCGStab,none,0,8,16,0.235746,1
GKO,omp,BiCGStab,none,0,8,16,0.235006,1
GKO,omp,BiCGStab,none,0,8,16,0.229091,1
GKO,omp,BiCGStab,none,0,8,16,0.234746,1
GKO,omp,BiCGStab,none,0,8,16,0.226059,1
GKO,omp,BiCGStab,none,0,8,16,0.228618,1
GKO,omp,BiCGStab,none,0,8,16,0.239576,1
GKO,omp,BiCGStab,none,0,8,16,0.233028,1
GKO,omp,BiCGStab,none,0,8,16,0.225404,1
GKO,omp,BiCGStab,none,0,8,16,0.200445,1
GKO,omp,BiCGStab,none,0,8,16,0.196212,1
GKO,omp,BiCGStab,none,0,8,16,0.211538,1
GKO,omp,BiCGStab,none,0,8,16,0.20675,1
GKO,omp,BiCGStab,none,0,8,16,0.201441,1
GKO,omp,BiCGStab,none,0,8,16,0.195248,1
GKO,omp,BiCGStab,none,0,8,16,0.211421,1
GKO,omp,BiCGStab,none,0,8,16,0.208724,1
GKO,omp,BiCGStab,none,0,8,16,0.205533,1
GKO,omp,BiCGStab,none,0,8,16,0.193929,1
GKO,omp,BiCGStab,none,0,8,16,0.203277,1
GKO,omp,BiCGStab,none,0,8,16,0.205901,1
GKO,omp,BiCGStab,none,0,8,16,0.196431,1
GKO,omp,BiCGStab,none,0,8,16,0.205555,1
GKO,omp,BiCGStab,none,0,8,16,0.202553,1
GKO,omp,BiCGStab,none,0,8,16,0.203325,1
GKO,omp,BiCGStab,none,0,8,16,0.195408,1
GKO,omp,BiCGStab,none,0,8,16,0.194785,1
GKO,omp,BiCGStab,none,0,8,16,0.228446,1
GKO,omp,BiCGStab,none,0,8,16,0.198917,1
GKO,omp,BiCGStab,none,0,8,16,0.18874,1
GKO,omp,BiCGStab,none,0,8,16,0.236528,1
GKO,omp,BiCGStab,none,0,8,16,0.193461,1
GKO,omp,BiCGStab,none,0,8,16,0.202039,1
GKO,omp,BiCGStab,none,0,8,16,0.189546,1
GKO,omp,BiCGStab,none,0,8,16,0.24019,1
GKO,omp,BiCGStab,none,0,8,16,0.197293,1
GKO,omp,BiCGStab,none,0,8,16,0.228781,1
GKO,omp,BiCGStab,none,0,8,16,0.208747,1
GKO,omp,BiCGStab,none,0,8,16,0.201151,1
GKO,omp,BiCGStab,none,0,8,16,0.204318,1
GKO,omp,BiCGStab,none,0,8,16,0.200818,1
GKO,omp,BiCGStab,none,0,8,16,0.221963,1
GKO,omp,BiCGStab,none,0,8,16,0.198633,1
GKO,omp,BiCGStab,none,0,8,16,0.233444,1
GKO,omp,BiCGStab,none,0,8,16,0.238433,1
GKO,omp,BiCGStab,none,0,8,16,0.203723,1
GKO,omp,BiCGStab,none,0,8,16,0.207387,1
GKO,omp,BiCGStab,none,0,8,16,0.211674,1
GKO,omp,BiCGStab,none,0,8,16,0.201281,1
GKO,omp,BiCGStab,none,0,8,16,0.193621,1
GKO,omp,BiCGStab,none,0,8,16,0.193955,1
GKO,omp,BiCGStab,none,0,8,16,0.210897,1
GKO,omp,BiCGStab,none,0,8,16,0.20237,1
GKO,omp,BiCGStab,none,0,8,16,0.199938,1
GKO,omp,BiCGStab,none,0,8,16,0.209429,1
GKO,omp,BiCGStab,none,0,8,16,0.204765,1
GKO,omp,BiCGStab,none,0,8,16,0.20787,1
GKO,omp,BiCGStab,none,0,8,16,0.197925,1
GKO,omp,BiCGStab,none,0,8,16,0.227367,1
GKO,omp,BiCGStab,none,0,8,16,0.208376,1
GKO,omp,BiCGStab,none,0,8,16,0.205704,1
GKO,omp,BiCGStab,none,0,8,16,0.198959,1
GKO,omp,BiCGStab,none,0,8,16,0.191697,1
GKO,omp,BiCGStab,none,0,8,16,0.203805,1
GKO,omp,BiCGStab,none,0,8,16,0.205614,1
GKO,omp,BiCGStab,none,0,8,16,0.200214,1
GKO,omp,BiCGStab,none,0,8,16,0.209199,1
GKO,omp,BiCGStab,none,0,8,16,0.20833,1
GKO,omp,BiCGStab,none,0,8,16,0.198112,1
GKO,omp,BiCGStab,none,0,8,16,0.204937,1
GKO,omp,BiCGStab,none,0,8,16,0.206996,1
GKO,omp,BiCGStab,none,0,8,16,0.197094,1
GKO,omp,BiCGStab,none,0,8,16,0.191266,1
GKO,omp,BiCGStab,none,0,8,16,0.203098,1
GKO,omp,BiCGStab,none,0,8,16,0.192625,1
GKO,omp,BiCGStab,none,0,8,16,0.207831,1
GKO,omp,BiCGStab,none,0,8,16,0.210767,1
GKO,omp,BiCGStab,none,0,8,16,0.204628,1
GKO,omp,BiCGStab,none,0,8,16,0.203548,1
GKO,omp,BiCGStab,none,0,8,16,0.209145,1
GKO,omp,BiCGStab,none,0,8,16,0.24143,1
GKO,omp,BiCGStab,none,0,8,16,0.204098,1
GKO,omp,BiCGStab,none,0,8,16,0.222522,1
GKO,omp,BiCGStab,none,0,8,16,0.208556,1
GKO,omp,BiCGStab,none,0,8,16,0.197562,1
GKO,omp,BiCGStab,none,0,8,16,0.197964,1
GKO,omp,BiCGStab,none,0,8,16,0.210087,1
GKO,omp,BiCGStab,none,0,8,16,0.207701,1
GKO,omp,BiCGStab,none,0,8,16,0.212357,1
GKO,omp,BiCGStab,none,0,8,16,0.205691,1
GKO,omp,BiCGStab,none,0,8,16,0.205782,1
GKO,omp,BiCGStab,none,0,8,16,0.212653,1
GKO,omp,BiCGStab,none,0,8,16,0.207519,1
GKO,omp,BiCGStab,none,0,8,16,0.20091,1
GKO,omp,BiCGStab,none,0,8,16,0.191996,1
GKO,omp,BiCGStab,none,0,8,16,0.197598,1
GKO,omp,BiCGStab,none,0,8,16,0.197731,1
GKO,omp,BiCGStab,none,0,8,16,0.205875,1
GKO,omp,BiCGStab,none,0,8,16,0.225906,1
GKO,omp,BiCGStab,none,0,8,16,0.227038,1
GKO,omp,BiCGStab,none,0,8,16,0.20162,1
GKO,omp,BiCGStab,none,0,8,16,0.199193,1
GKO,omp,BiCGStab,none,0,8,16,0.241671,1
GKO,omp,BiCGStab,none,0,8,16,0.242582,1
GKO,omp,BiCGStab,none,0,8,16,0.203892,1
GKO,omp,BiCGStab,none,0,8,16,0.198538,1
GKO,omp,BiCGStab,none,0,8,16,0.203884,1
GKO,omp,BiCGStab,none,0,8,16,0.202155,1
GKO,omp,BiCGStab,none,0,8,16,0.212708,1
GKO,omp,BiCGStab,none,0,8,16,0.206689,1
GKO,omp,BiCGStab,none,0,8,16,0.211271,1
GKO,omp,BiCGStab,none,0,8,16,0.222572,1
GKO,omp,BiCGStab,none,0,8,16,0.239689,1
GKO,omp,BiCGStab,none,0,8,16,0.229129,1
GKO,omp,BiCGStab,none,0,8,16,0.233076,1
GKO,omp,BiCGStab,none,0,8,16,0.23641,1
GKO,omp,BiCGStab,none,0,8,16,0.239888,1
GKO,omp,BiCGStab,none,0,8,16,0.224251,1
GKO,omp,BiCGStab,none,0,8,16,0.195972,1
GKO,omp,BiCGStab,none,0,8,16,0.206773,1
GKO,omp,BiCGStab,none,0,8,16,0.213368,1
GKO,omp,BiCGStab,none,0,8,16,0.223316,1
GKO,omp,BiCGStab,none,0,8,16,0.194485,1
GKO,omp,BiCGStab,none,0,8,16,0.201264,1
GKO,omp,BiCGStab,none,0,8,16,0.197794,1
GKO,omp,BiCGStab,none,0,8,16,0.203458,1
GKO,omp,BiCGStab,none,0,8,16,0.20508,1
GKO,omp,BiCGStab,none,0,8,16,0.20334,1
GKO,omp,BiCGStab,none,0,8,32,0.325368,1
GKO,omp,BiCGStab,none,0,8,32,0.327798,1
GKO,omp,BiCGStab,none,0,8,32,0.310545,1
GKO,omp,BiCGStab,none,0,8,32,0.301321,1
GKO,omp,BiCGStab,none,0,8,32,0.317687,1
GKO,omp,BiCGStab,none,0,8,32,0.282569,1
GKO,omp,BiCGStab,none,0,8,32,0.30619,1
GKO,omp,BiCGStab,none,0,8,32,0.324159,1
GKO,omp,BiCGStab,none,0,8,32,0.311629,1
GKO,omp,BiCGStab,none,0,8,32,0.307889,1
GKO,omp,BiCGStab,none,0,8,32,0.299846,1
GKO,omp,BiCGStab,none,0,8,32,0.323431,1
GKO,omp,BiCGStab,none,0,8,32,0.317458,1
GKO,omp,BiCGStab,none,0,8,32,0.312294,1
GKO,omp,BiCGStab,none,0,8,32,0.317497,1
GKO,omp,BiCGStab,none,0,8,32,0.299993,1
GKO,omp,BiCGStab,none,0,8,32,0.308655,1
GKO,omp,BiCGStab,none,0,8,32,0.329452,1
GKO,omp,BiCGStab,none,0,8,32,0.331288,1
GKO,omp,BiCGStab,none,0,8,32,0.244076,1
GKO,omp,BiCGStab,none,0,8,32,0.316803,1
GKO,omp,BiCGStab,none,0,8,32,0.319862,1
GKO,omp,BiCGStab,none,0,8,32,0.314146,1
GKO,omp,BiCGStab,none,0,8,32,0.315079,1
GKO,omp,BiCGStab,none,0,8,32,0.305099,1
GKO,omp,BiCGStab,none,0,8,32,0.300885,1
GKO,omp,BiCGStab,none,0,8,32,0.318464,1
GKO,omp,BiCGStab,none,0,8,32,0.30706,1
GKO,omp,BiCGStab,none,0,8,32,0.319055,1
